make,model,model_year,model_age,drive,barrels08,city_mpg,hwy_mpg,combined_mpg,co2TailpipeGpm,cylinders,engine_displ,drive_type,fuelCost08,fuelType1
Daewoo,Lanos,2000,18,Front-Wheel Drive,12.677307692,23,32,26,341.80769231,4,1.5,Front-Wheel Drive,1500,Regular Gasoline
Daewoo,Lanos,2000,18,Front-Wheel Drive,13.73375,20,31,24,370.29166667,4,1.6,Front-Wheel Drive,1600,Regular Gasoline
Daewoo,Lanos,2000,18,Front-Wheel Drive,12.677307692,23,33,26,341.80769231,4,1.6,Front-Wheel Drive,1500,Regular Gasoline
Daewoo,Nubira,2000,18,Front-Wheel Drive,14.982272727,19,28,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Daewoo,Nubira,2000,18,Front-Wheel Drive,14.330869565,20,28,23,386.39130435,4,2,Front-Wheel Drive,1700,Regular Gasoline
Dodge,Avenger,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,6,2.5,Front-Wheel Drive,1950,Regular Gasoline
Dodge,Neon,2000,18,Front-Wheel Drive,13.73375,22,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Dodge,Neon,2000,18,Front-Wheel Drive,12.207777778,24,31,27,329.14814815,4,2,Front-Wheel Drive,1450,Regular Gasoline
Ford,Contour,2000,18,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,2,Front-Wheel Drive,1700,Regular Gasoline
Ford,Contour,2000,18,Front-Wheel Drive,13.1844,21,31,25,355.48,4,2,Front-Wheel Drive,1550,Regular Gasoline
Ford,Contour,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.5,Front-Wheel Drive,1850,Regular Gasoline
Ford,Contour,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,6,2.5,Front-Wheel Drive,1850,Regular Gasoline
Ford,Escort,2000,18,Front-Wheel Drive,12.677307692,22,31,26,341.80769231,4,2,Front-Wheel Drive,1500,Regular Gasoline
Ford,Escort,2000,18,Front-Wheel Drive,12.207777778,24,32,27,329.14814815,4,2,Front-Wheel Drive,1450,Regular Gasoline
Ford,Focus,2000,18,Front-Wheel Drive,12.677307692,23,30,26,341.80769231,4,2,Front-Wheel Drive,1500,Regular Gasoline
Ford,Focus,2000,18,Front-Wheel Drive,13.73375,22,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Ford,Focus,2000,18,Front-Wheel Drive,12.207777778,24,32,27,329.14814815,4,2,Front-Wheel Drive,1450,Regular Gasoline
Ford,Focus,2000,18,Front-Wheel Drive,13.1844,22,31,25,355.48,4,2,Front-Wheel Drive,1550,Regular Gasoline
Hyundai,Accent/Brio,2000,18,Front-Wheel Drive,12.677307692,23,31,26,341.80769231,4,1.5,Front-Wheel Drive,1500,Regular Gasoline
Hyundai,Accent/Brio,2000,18,Front-Wheel Drive,11.771785714,24,33,28,317.39285714,4,1.5,Front-Wheel Drive,1400,Regular Gasoline
Hyundai,Elantra,2000,18,Front-Wheel Drive,14.982272727,19,28,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Hyundai,Elantra,2000,18,Front-Wheel Drive,13.73375,21,30,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Infiniti,G20,2000,18,Front-Wheel Drive,14.330869565,20,28,23,386.39130435,4,2,Front-Wheel Drive,1700,Regular Gasoline
Infiniti,G20,2000,18,Front-Wheel Drive,13.73375,21,29,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Jaguar,XJ8,2000,18,Rear-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4,Rear-Wheel Drive,2600,Premium Gasoline
Jaguar,XJR,2000,18,Rear-Wheel Drive,20.600625,14,20,16,555.4375,8,4,Rear-Wheel Drive,2900,Premium Gasoline
Kia,Sephia/Spectra,2000,18,Front-Wheel Drive,14.330869565,20,29,23,386.39130435,4,1.8,Front-Wheel Drive,1700,Regular Gasoline
Kia,Sephia/Spectra,2000,18,Front-Wheel Drive,14.982272727,20,26,22,403.95454545,4,1.8,Front-Wheel Drive,1750,Regular Gasoline
Lexus,ES 300,2000,18,Front-Wheel Drive,16.4805,17,24,20,444.35,6,3,Front-Wheel Drive,1950,Regular Gasoline
Mercury,Cougar,2000,18,Front-Wheel Drive,13.1844,21,31,25,355.48,4,2,Front-Wheel Drive,1550,Regular Gasoline
Mercury,Cougar,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.5,Front-Wheel Drive,1850,Regular Gasoline
Mercury,Cougar,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.5,Front-Wheel Drive,1850,Regular Gasoline
Mercury,Mystique,2000,18,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,2,Front-Wheel Drive,1700,Regular Gasoline
Mercury,Mystique,2000,18,Front-Wheel Drive,13.1844,21,31,25,355.48,4,2,Front-Wheel Drive,1550,Regular Gasoline
Mercury,Mystique,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.5,Front-Wheel Drive,1850,Regular Gasoline
Mercury,Mystique,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.5,Front-Wheel Drive,1850,Regular Gasoline
Mazda,Millenia,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,6,2.3,Front-Wheel Drive,2350,Premium Gasoline
Mazda,Millenia,2000,18,Front-Wheel Drive,16.4805,17,24,20,444.35,6,2.5,Front-Wheel Drive,2350,Premium Gasoline
Mazda,Protege,2000,18,Front-Wheel Drive,12.677307692,23,30,26,341.80769231,4,1.6,Front-Wheel Drive,1500,Regular Gasoline
Mazda,Protege,2000,18,Front-Wheel Drive,12.207777778,25,31,27,329.14814815,4,1.6,Front-Wheel Drive,1450,Regular Gasoline
Mazda,Protege,2000,18,Front-Wheel Drive,14.330869565,21,27,23,386.39130435,4,1.8,Front-Wheel Drive,1700,Regular Gasoline
Mazda,Protege,2000,18,Front-Wheel Drive,13.1844,22,28,25,355.48,4,1.8,Front-Wheel Drive,1550,Regular Gasoline
Mercedes-B,C230 Kompressor,2000,18,Rear-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2.3,Rear-Wheel Drive,2100,Premium Gasoline
Mercedes-B,C280,2000,18,Rear-Wheel Drive,15.695714286,19,25,21,423.19047619,6,2.8,Rear-Wheel Drive,2200,Premium Gasoline
Mercedes-B,C43 AMG,2000,18,Rear-Wheel Drive,18.311666667,16,21,18,493.72222222,8,4.3,Rear-Wheel Drive,2600,Premium Gasoline
Mercedes-B,CL500,2000,18,Rear-Wheel Drive,19.388823529,15,21,17,522.76470588,8,5,Rear-Wheel Drive,2750,Premium Gasoline
Nissan,Altima,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,4,2.4,Front-Wheel Drive,1850,Regular Gasoline
Nissan,Altima,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,2.4,Front-Wheel Drive,1600,Regular Gasoline
Nissan,Sentra,2000,18,Front-Wheel Drive,12.677307692,23,30,26,341.80769231,4,1.8,Front-Wheel Drive,1500,Regular Gasoline
Nissan,Sentra,2000,18,Front-Wheel Drive,12.677307692,23,32,26,341.80769231,4,1.8,Front-Wheel Drive,1500,Regular Gasoline
Nissan,Sentra,2000,18,Front-Wheel Drive,14.330869565,21,27,23,386.39130435,4,2,Front-Wheel Drive,1700,Regular Gasoline
Nissan,Sentra,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Oldsmobile,Alero,2000,18,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Oldsmobile,Alero,2000,18,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Oldsmobile,Alero,2000,18,Front-Wheel Drive,15.695714286,17,29,21,423.19047619,6,3.4,Front-Wheel Drive,1850,Regular Gasoline
Plymouth,Neon,2000,18,Front-Wheel Drive,13.73375,22,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Plymouth,Neon,2000,18,Front-Wheel Drive,12.207777778,24,31,27,329.14814815,4,2,Front-Wheel Drive,1450,Regular Gasoline
Pontiac,Grand Am,2000,18,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Pontiac,Grand Am,2000,18,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Pontiac,Grand Am,2000,18,Front-Wheel Drive,15.695714286,17,29,21,423.19047619,6,3.4,Front-Wheel Drive,1850,Regular Gasoline
Saturn,SL,2000,18,Front-Wheel Drive,12.207777778,23,34,27,329.14814815,4,1.9,Front-Wheel Drive,1450,Regular Gasoline
Saturn,SL,2000,18,Front-Wheel Drive,12.677307692,22,32,26,341.80769231,4,1.9,Front-Wheel Drive,1500,Regular Gasoline
Saturn,SL,2000,18,Front-Wheel Drive,11.365862069,25,36,29,306.44827586,4,1.9,Front-Wheel Drive,1350,Regular Gasoline
Saturn,SL,2000,18,Front-Wheel Drive,12.207777778,23,34,27,329.14814815,4,1.9,Front-Wheel Drive,1450,Regular Gasoline
Subaru,Legacy AWD,2000,18,4-Wheel or All-Wheel Drive,15.695714286,19,25,21,423.19047619,4,2.5,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Subaru,Legacy AWD,2000,18,4-Wheel or All-Wheel Drive,15.695714286,19,25,21,423.19047619,4,2.5,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Toyota,Camry Solara,2000,18,Front-Wheel Drive,14.330869565,20,28,23,386.39130435,4,2.2,Front-Wheel Drive,1700,Regular Gasoline
Toyota,Camry Solara,2000,18,Front-Wheel Drive,13.73375,21,29,24,370.29166667,4,2.2,Front-Wheel Drive,1600,Regular Gasoline
Toyota,Camry Solara,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,6,3,Front-Wheel Drive,1950,Regular Gasoline
Toyota,Camry Solara,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,3,Front-Wheel Drive,1850,Regular Gasoline
Toyota,Corolla,2000,18,Front-Wheel Drive,12.677307692,24,29,26,341.80769231,4,1.8,Front-Wheel Drive,1500,Regular Gasoline
Toyota,Corolla,2000,18,Front-Wheel Drive,11.771785714,25,34,28,317.39285714,4,1.8,Front-Wheel Drive,1400,Regular Gasoline
Toyota,Corolla,2000,18,Front-Wheel Drive,10.987,27,34,30,296.23333333,4,1.8,Front-Wheel Drive,1300,Regular Gasoline
Toyota,Echo,2000,18,Front-Wheel Drive,10.987,26,34,30,296.23333333,4,1.5,Front-Wheel Drive,1300,Regular Gasoline
Toyota,Echo,2000,18,Front-Wheel Drive,10.3003125,29,37,32,277.71875,4,1.5,Front-Wheel Drive,1200,Regular Gasoline
Volkswagen,Golf,2000,18,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,1.8,Front-Wheel Drive,2100,Premium Gasoline
Volkswagen,Golf,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,1.8,Front-Wheel Drive,1950,Premium Gasoline
Volkswagen,Golf,2000,18,Front-Wheel Drive,11.581363636,29,40,33,308.48484848,4,1.9,Front-Wheel Drive,1350,Diesel
Volkswagen,Golf,2000,18,Front-Wheel Drive,10.0575,35,44,38,267.89473684,4,1.9,Front-Wheel Drive,1150,Diesel
Volkswagen,Golf,2000,18,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Volkswagen,Golf,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Volkswagen,GTI,2000,18,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,1.8,Front-Wheel Drive,2100,Premium Gasoline
Volkswagen,GTI,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,1.8,Front-Wheel Drive,1950,Premium Gasoline
Volkswagen,GTI,2000,18,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Volkswagen,GTI,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Volkswagen,GTI,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.8,Front-Wheel Drive,1850,Regular Gasoline
Volkswagen,Jetta,2000,18,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,1.8,Front-Wheel Drive,2100,Premium Gasoline
Volkswagen,Jetta,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,1.8,Front-Wheel Drive,1950,Premium Gasoline
Volkswagen,Jetta,2000,18,Front-Wheel Drive,11.581363636,29,40,33,308.48484848,4,1.9,Front-Wheel Drive,1350,Diesel
Volkswagen,Jetta,2000,18,Front-Wheel Drive,10.0575,35,44,38,267.89473684,4,1.9,Front-Wheel Drive,1150,Diesel
Volkswagen,Jetta,2000,18,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Volkswagen,Jetta,2000,18,Front-Wheel Drive,13.73375,21,28,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Volkswagen,Jetta,2000,18,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,2.8,Front-Wheel Drive,2050,Regular Gasoline
Volkswagen,Jetta,2000,18,Front-Wheel Drive,16.4805,17,26,20,444.35,6,2.8,Front-Wheel Drive,1950,Regular Gasoline
Volvo,C70 Coupe,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,5,2.3,Front-Wheel Drive,2350,Premium Gasoline
Volvo,C70 Coupe,2000,18,Front-Wheel Drive,15.695714286,18,25,21,423.19047619,5,2.3,Front-Wheel Drive,2200,Premium Gasoline
Volvo,C70 Coupe,2000,18,Front-Wheel Drive,16.4805,17,24,20,444.35,5,2.4,Front-Wheel Drive,2350,Premium Gasoline
Volvo,S40 FWD,2000,18,Front-Wheel Drive,15.695714286,19,26,21,423.19047619,4,1.9,Front-Wheel Drive,2200,Premium Gasoline
Acura,3.2TL,2000,18,Front-Wheel Drive,16.4805,17,27,20,444.35,6,3.2,Front-Wheel Drive,2350,Premium Gasoline
Acura,3.5RL,2000,18,Front-Wheel Drive,18.311666667,16,22,18,493.72222222,6,3.5,Front-Wheel Drive,2600,Premium Gasoline
Audi,A6,2000,18,Front-Wheel Drive,18.311666667,16,24,18,493.72222222,6,2.8,Front-Wheel Drive,2600,Premium Gasoline
Audi,A6 quattro,2000,18,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,2.7,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Audi,A6 quattro,2000,18,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,2.7,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Audi,A6 quattro,2000,18,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,2.8,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Audi,A6 quattro,2000,18,4-Wheel or All-Wheel Drive,18.311666667,16,22,18,493.72222222,6,2.8,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Audi,A6 quattro,2000,18,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4.2,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Audi,A8 quattro,2000,18,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4.2,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Bentley,Arnage,2000,18,Rear-Wheel Drive,27.4675,11,15,12,740.58333333,8,4.4,Rear-Wheel Drive,3900,Premium Gasoline
Bentley,Arnage,2000,18,Rear-Wheel Drive,27.4675,10,15,12,740.58333333,8,6.7,Rear-Wheel Drive,3900,Premium Gasoline
BMW,740i/740i Sport,2000,18,Rear-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4.4,Rear-Wheel Drive,2600,Premium Gasoline
BMW,740i/740i Sport,2000,18,Rear-Wheel Drive,20.600625,14,19,16,555.4375,8,4.4,Rear-Wheel Drive,2900,Premium Gasoline
Buick,Century,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,6,3.1,Front-Wheel Drive,1850,Regular Gasoline
Buick,Regal,2000,18,Front-Wheel Drive,15.695714286,17,27,21,423.19047619,6,3.8,Front-Wheel Drive,1850,Regular Gasoline
Buick,Regal,2000,18,Front-Wheel Drive,17.347894737,16,25,19,467.73684211,6,3.8,Front-Wheel Drive,2450,Premium Gasoline
Cadillac,Catera,2000,18,Rear-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3,Rear-Wheel Drive,2600,Premium Gasoline
Cadillac,Eldorado,2000,18,Front-Wheel Drive,17.347894737,15,25,19,467.73684211,8,4.6,Front-Wheel Drive,2450,Premium Gasoline
Cadillac,Seville,2000,18,Front-Wheel Drive,17.347894737,15,25,19,467.73684211,8,4.6,Front-Wheel Drive,2450,Premium Gasoline
Chevrolet,Lumina/Monte Carlo,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,6,3.1,Front-Wheel Drive,1850,Regular Gasoline
Chevrolet,Lumina/Monte Carlo,2000,18,Front-Wheel Drive,15.695714286,17,29,21,423.19047619,6,3.4,Front-Wheel Drive,1850,Regular Gasoline
Chevrolet,Lumina/Monte Carlo,2000,18,Front-Wheel Drive,15.695714286,17,27,21,423.19047619,6,3.8,Front-Wheel Drive,1850,Regular Gasoline
Chevrolet,Malibu,2000,18,Front-Wheel Drive,14.330869565,19,28,23,386.39130435,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Chevrolet,Malibu,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,6,3.1,Front-Wheel Drive,1850,Regular Gasoline
Chrysler,Cirrus,2000,18,Front-Wheel Drive,16.4805,17,26,20,444.35,4,2.4,Front-Wheel Drive,1950,Regular Gasoline
Chrysler,Cirrus,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,6,2.5,Front-Wheel Drive,1950,Regular Gasoline
Chrysler,Cirrus,2000,18,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,2.5,Front-Wheel Drive,2050,Regular Gasoline
Daewoo,Leganza,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,4,2.2,Front-Wheel Drive,1850,Regular Gasoline
Daewoo,Leganza,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,4,2.2,Front-Wheel Drive,1850,Regular Gasoline
Dodge,Stratus,2000,18,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Dodge,Stratus,2000,18,Front-Wheel Drive,16.4805,17,26,20,444.35,4,2.4,Front-Wheel Drive,1950,Regular Gasoline
Dodge,Stratus,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,6,2.5,Front-Wheel Drive,1950,Regular Gasoline
Dodge,Stratus,2000,18,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,2.5,Front-Wheel Drive,2050,Regular Gasoline
Honda,Accord,2000,18,Front-Wheel Drive,14.330869565,20,28,23,386.39130435,4,2.3,Front-Wheel Drive,1700,Regular Gasoline
Honda,Accord,2000,18,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2.3,Front-Wheel Drive,1750,Regular Gasoline
Honda,Accord,2000,18,Front-Wheel Drive,13.73375,22,29,24,370.29166667,4,2.3,Front-Wheel Drive,1600,Regular Gasoline
Honda,Accord,2000,18,Front-Wheel Drive,14.330869565,21,27,23,386.39130435,4,2.3,Front-Wheel Drive,1700,Regular Gasoline
Honda,Accord,2000,18,Front-Wheel Drive,15.695714286,18,25,21,423.19047619,6,3,Front-Wheel Drive,1850,Regular Gasoline
Hyundai,Sonata,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,4,2.4,Front-Wheel Drive,1850,Regular Gasoline
Hyundai,Sonata,2000,18,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,4,2.4,Front-Wheel Drive,1750,Regular Gasoline
Hyundai,Sonata,2000,18,Front-Wheel Drive,16.4805,18,25,20,444.35,6,2.5,Front-Wheel Drive,1950,Regular Gasoline
Hyundai,Sonata,2000,18,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.5,Front-Wheel Drive,1850,Regular Gasoline
Infiniti,I30,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,6,3,Front-Wheel Drive,1950,Regular Gasoline
Infiniti,Q45,2000,18,Rear-Wheel Drive,18.311666667,16,21,18,493.72222222,8,4.1,Rear-Wheel Drive,2600,Premium Gasoline
Jaguar,Vanden Plas,2000,18,Rear-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4,Rear-Wheel Drive,2600,Premium Gasoline
Jaguar,Vanden Plas S/C,2000,18,Rear-Wheel Drive,20.600625,14,20,16,555.4375,8,4,Rear-Wheel Drive,2900,Premium Gasoline
Jaguar,S-type (X200) V6,2000,18,Rear-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3,Rear-Wheel Drive,2450,Premium Gasoline
Jaguar,S-type (X200) V8,2000,18,Rear-Wheel Drive,19.388823529,15,21,17,522.76470588,8,4,Rear-Wheel Drive,2750,Premium Gasoline
Jaguar,XJ8L,2000,18,Rear-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4,Rear-Wheel Drive,2600,Premium Gasoline
Lexus,GS 300/GS 400,2000,18,Rear-Wheel Drive,17.347894737,17,23,19,467.73684211,6,3,Rear-Wheel Drive,2450,Premium Gasoline
Lexus,GS 300/GS 400,2000,18,Rear-Wheel Drive,18.311666667,16,22,18,493.72222222,8,4,Rear-Wheel Drive,2600,Premium Gasoline
Lexus,LS 400,2000,18,Rear-Wheel Drive,17.347894737,16,23,19,467.73684211,8,4,Rear-Wheel Drive,2450,Premium Gasoline
Lincoln,LS,2000,18,Rear-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3,Rear-Wheel Drive,2600,Premium Gasoline
Lincoln,LS,2000,18,Rear-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3,Rear-Wheel Drive,2600,Premium Gasoline
Lincoln,LS,2000,18,Rear-Wheel Drive,18.311666667,15,23,18,493.72222222,6,3,Rear-Wheel Drive,2600,Premium Gasoline
Lincoln,LS,2000,18,Rear-Wheel Drive,19.388823529,15,22,17,522.76470588,8,3.9,Rear-Wheel Drive,2750,Premium Gasoline
Lincoln,LS,2000,18,Rear-Wheel Drive,19.388823529,15,22,17,522.76470588,8,3.9,Rear-Wheel Drive,2750,Premium Gasoline
Mercury,Sable,2000,18,Front-Wheel Drive,16.4805,17,26,20,444.35,6,3,Front-Wheel Drive,1950,Regular Gasoline
Mercury,Sable,2000,18,Front-Wheel Drive,16.4805,17,26,20,444.35,6,3,Front-Wheel Drive,1950,Regular Gasoline
Mazda,626,2000,18,Front-Wheel Drive,14.982272727,19,25,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Mazda,626,2000,18,Front-Wheel Drive,13.1844,23,29,25,355.48,4,2,Front-Wheel Drive,1550,Regular Gasoline
Mazda,626,2000,18,Front-Wheel Drive,16.4805,18,24,20,444.35,6,2.5,Front-Wheel Drive,2350,Premium Gasoline
Mazda,626,2000,18,Front-Wheel Drive,15.695714286,19,25,21,423.19047619,6,2.5,Front-Wheel Drive,2200,Premium Gasoline
Mercedes-B,E320,2000,18,Rear-Wheel Drive,15.695714286,18,27,21,423.19047619,6,3.2,Rear-Wheel Drive,2200,Premium Gasoline
Mercedes-B,E320 4Matic,2000,18,4-Wheel or All-Wheel Drive,15.695714286,18,25,21,423.19047619,6,3.2,4-Wheel or All-Wheel Drive,2200,Premium Gasoline
Mercedes-B,E430,2000,18,Rear-Wheel Drive,18.311666667,16,22,18,493.72222222,8,4.3,Rear-Wheel Drive,2600,Premium Gasoline
Mercedes-B,E430 4Matic,2000,18,4-Wheel or All-Wheel Drive,18.311666667,16,21,18,493.72222222,8,4.3,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Mercedes-B,E55 AMG,2000,18,Rear-Wheel Drive,19.388823529,15,21,17,522.76470588,8,5.5,Rear-Wheel Drive,2750,Premium Gasoline
Mitsubishi,Diamante,2000,18,Front-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3.5,Front-Wheel Drive,2600,Premium Gasoline
Mitsubishi,Galant,2000,18,Front-Wheel Drive,15.695714286,19,26,21,423.19047619,4,2.4,Front-Wheel Drive,1850,Regular Gasoline
Mitsubishi,Galant,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,6,3,Front-Wheel Drive,2350,Premium Gasoline
Nissan,Maxima,2000,18,Front-Wheel Drive,16.4805,18,26,20,444.35,6,3,Front-Wheel Drive,1950,Regular Gasoline
Nissan,Maxima,2000,18,Front-Wheel Drive,15.695714286,19,25,21,423.19047619,6,3,Front-Wheel Drive,1850,Regular Gasoline
Oldsmobile,Intrigue,2000,18,Front-Wheel Drive,16.4805,17,26,20,444.35,6,3.5,Front-Wheel Drive,1950,Regular Gasoline
Plymouth,Breeze,2000,18,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Plymouth,Breeze,2000,18,Front-Wheel Drive,12.207777778,23,34,27,329.14814815,4,2,Front-Wheel Drive,1450,Regular Gasoline
Plymouth,Breeze,2000,18,Front-Wheel Drive,16.4805,17,26,20,444.35,4,2.4,Front-Wheel Drive,1950,Regular Gasoline
Pontiac,Grand Prix,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,6,3.1,Front-Wheel Drive,1850,Regular Gasoline
Pontiac,Grand Prix,2000,18,Front-Wheel Drive,15.695714286,17,27,21,423.19047619,6,3.8,Front-Wheel Drive,1850,Regular Gasoline
Pontiac,Grand Prix,2000,18,Front-Wheel Drive,17.347894737,16,25,19,467.73684211,6,3.8,Front-Wheel Drive,2450,Premium Gasoline
Saab,9-3,2000,18,Front-Wheel Drive,16.4805,17,24,20,444.35,4,2,Front-Wheel Drive,2350,Premium Gasoline
Saab,9-3,2000,18,Front-Wheel Drive,16.4805,18,23,20,444.35,4,2,Front-Wheel Drive,1950,Regular Gasoline
Saab,9-3,2000,18,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Saab,9-3,2000,18,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,4,2,Front-Wheel Drive,2100,Premium Gasoline
Saab,9-3 Viggen,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,4,2.3,Front-Wheel Drive,2200,Premium Gasoline
Saab,9-5,2000,18,Front-Wheel Drive,16.4805,17,25,20,444.35,4,2.3,Front-Wheel Drive,1950,Regular Gasoline
Saab,9-5,2000,18,Front-Wheel Drive,17.347894737,16,22,19,467.73684211,4,2.3,Front-Wheel Drive,2450,Premium Gasoline
Saab,9-5,2000,18,Front-Wheel Drive,15.695714286,18,27,21,423.19047619,4,2.3,Front-Wheel Drive,1850,Regular Gasoline
Saab,9-5,2000,18,Front-Wheel Drive,16.4805,18,25,20,444.35,4,2.3,Front-Wheel Drive,2350,Premium Gasoline
Saab,9-5,2000,18,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3,Front-Wheel Drive,2450,Premium Gasoline
Saturn,LS,2000,18,Front-Wheel Drive,14.330869565,20,29,23,386.39130435,4,2.2,Front-Wheel Drive,1700,Regular Gasoline
